date,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
01/08/2015 14:00,2015,8,1,14,0,6,0,0,0,17820
01/08/2015 15:00,2015,8,1,15,0,6,0,0,0,17688
01/08/2015 16:00,2015,8,1,16,0,6,0,0,0,16608
01/08/2015 17:00,2015,8,1,17,0,6,0,0,0,15708
01/08/2015 18:00,2015,8,1,18,0,6,0,0,0,14892
01/08/2015 19:00,2015,8,1,19,0,6,0,0,0,12888
01/08/2015 20:00,2015,8,1,20,0,6,0,0,0,11304
01/08/2015 21:00,2015,8,1,21,0,6,0,0,0,13032
01/08/2015 22:00,2015,8,1,22,0,6,0,0,0,11976
01/08/2015 23:00,2015,8,1,23,0,6,0,0,0,8976
02/08/2015 00:00,2015,8,2,0,0,7,0,0,0,5532
02/08/2015 01:00,2015,8,2,1,0,7,0,0,0,3648
02/08/2015 02:00,2015,8,2,2,0,7,0,0,0,3012
02/08/2015 03:00,2015,8,2,3,0,7,0,0,0,2004
02/08/2015 04:00,2015,8,2,4,0,7,0,0,0,1512
02/08/2015 05:00,2015,8,2,5,0,7,0,0,0,2016
02/08/2015 06:00,2015,8,2,6,0,7,0,0,0,3216
02/08/2015 07:00,2015,8,2,7,0,7,0,0,0,5280
02/08/2015 08:00,2015,8,2,8,0,7,0,0,0,7488
02/08/2015 09:00,2015,8,2,9,0,7,0,0,0,10356
02/08/2015 10:00,2015,8,2,10,0,7,0,0,0,12432
02/08/2015 11:00,2015,8,2,11,0,7,0,0,0,14508
02/08/2015 12:00,2015,8,2,12,0,7,0,0,0,15876
02/08/2015 13:00,2015,8,2,13,0,7,0,0,0,16200
02/08/2015 14:00,2015,8,2,14,0,7,0,0,0,15996
02/08/2015 15:00,2015,8,2,15,0,7,0,0,0,16992
02/08/2015 16:00,2015,8,2,16,0,7,0,0,0,16584
02/08/2015 17:00,2015,8,2,17,0,7,0,0,0,15240
02/08/2015 18:00,2015,8,2,18,0,7,0,0,0,14556
02/08/2015 19:00,2015,8,2,19,0,7,0,0,0,13452
02/08/2015 20:00,2015,8,2,20,0,7,0,0,0,12084
02/08/2015 21:00,2015,8,2,21,0,7,0,0,0,11124
02/08/2015 22:00,2015,8,2,22,0,7,0,0,0,9084
02/08/2015 23:00,2015,8,2,23,0,7,0,0,0,5916
03/08/2015 00:00,2015,8,3,0,0,1,0,0,0,3528
03/08/2015 01:00,2015,8,3,1,0,1,0,0,0,2112
03/08/2015 02:00,2015,8,3,2,0,1,0,0,0,1548
03/08/2015 03:00,2015,8,3,3,0,1,0,0,0,1368
03/08/2015 04:00,2015,8,3,4,0,1,0,0,0,3012
03/08/2015 05:00,2015,8,3,5,0,1,0,0,0,7092
03/08/2015 06:00,2015,8,3,6,0,1,0,0,0,10680
03/08/2015 07:00,2015,8,3,7,0,1,0,0,0,14784
03/08/2015 08:00,2015,8,3,8,0,1,0,0,0,14736
03/08/2015 09:00,2015,8,3,9,0,1,0,0,0,13176
03/08/2015 10:00,2015,8,3,10,0,1,0,0,0,13524
03/08/2015 11:00,2015,8,3,11,0,1,0,0,0,14916
03/08/2015 12:00,2015,8,3,12,0,1,0,0,0,16056
03/08/2015 13:00,2015,8,3,13,0,1,0,0,0,17364
03/08/2015 14:00,2015,8,3,14,0,1,0,0,0,18456
03/08/2015 15:00,2015,8,3,15,0,1,0,0,0,18132
03/08/2015 16:00,2015,8,3,16,0,1,0,0,0,18252
03/08/2015 17:00,2015,8,3,17,0,1,0,0,0,19056
03/08/2015 18:00,2015,8,3,18,0,1,0,0,0,18672
03/08/2015 19:00,2015,8,3,19,0,1,0,0,0,14628
03/08/2015 20:00,2015,8,3,20,0,1,0,0,0,12072
03/08/2015 21:00,2015,8,3,21,0,1,0,0,0,9936
03/08/2015 22:00,2015,8,3,22,0,1,0,0,0,7848
03/08/2015 23:00,2015,8,3,23,0,1,0,0,0,5268
04/08/2015 00:00,2015,8,4,0,0,2,0,0,0,3096
04/08/2015 01:00,2015,8,4,1,0,2,0,0,0,1764
04/08/2015 02:00,2015,8,4,2,0,2,0,0,0,1464
04/08/2015 03:00,2015,8,4,3,0,2,0,0,0,1452
04/08/2015 04:00,2015,8,4,4,0,2,0,0,0,3096
04/08/2015 05:00,2015,8,4,5,0,2,0,0,0,6960
04/08/2015 06:00,2015,8,4,6,0,2,0,0,0,11340
04/08/2015 07:00,2015,8,4,7,0,2,0,0,0,14976
04/08/2015 08:00,2015,8,4,8,0,2,0,0,0,14388
04/08/2015 09:00,2015,8,4,9,0,2,0,0,0,13452
04/08/2015 10:00,2015,8,4,10,0,2,0,0,0,13056
04/08/2015 11:00,2015,8,4,11,0,2,0,0,0,14772
04/08/2015 12:00,2015,8,4,12,0,2,0,0,0,16380
04/08/2015 13:00,2015,8,4,13,0,2,0,0,0,17424
04/08/2015 14:00,2015,8,4,14,0,2,0,0,0,18984
04/08/2015 15:00,2015,8,4,15,0,2,0,0,0,19320
04/08/2015 16:00,2015,8,4,16,0,2,0,0,0,19008
04/08/2015 17:00,2015,8,4,17,0,2,0,0,0,19428
04/08/2015 18:00,2015,8,4,18,0,2,0,0,0,18804
04/08/2015 19:00,2015,8,4,19,0,2,0,0,0,15648
04/08/2015 20:00,2015,8,4,20,0,2,0,0,0,12324
04/08/2015 21:00,2015,8,4,21,0,2,0,0,0,11268
04/08/2015 22:00,2015,8,4,22,0,2,0,0,0,8196
04/08/2015 23:00,2015,8,4,23,0,2,0,0,0,5592
05/08/2015 00:00,2015,8,5,0,0,3,0,0,0,3240
05/08/2015 01:00,2015,8,5,1,0,3,0,0,0,1956
05/08/2015 02:00,2015,8,5,2,0,3,0,0,0,1668
05/08/2015 03:00,2015,8,5,3,0,3,0,0,0,1500
05/08/2015 04:00,2015,8,5,4,0,3,0,0,0,3060
05/08/2015 05:00,2015,8,5,5,0,3,0,0,0,6960
05/08/2015 06:00,2015,8,5,6,0,3,0,0,0,11280
05/08/2015 07:00,2015,8,5,7,0,3,0,0,0,15300
05/08/2015 08:00,2015,8,5,8,0,3,0,0,0,14748
05/08/2015 09:00,2015,8,5,9,0,3,0,0,0,13116
05/08/2015 10:00,2015,8,5,10,0,3,0,0,0,13380
05/08/2015 11:00,2015,8,5,11,0,3,0,0,0,15144
05/08/2015 12:00,2015,8,5,12,0,3,0,0,0,16320
05/08/2015 13:00,2015,8,5,13,0,3,0,0,0,17424
05/08/2015 14:00,2015,8,5,14,0,3,0,0,0,18660
05/08/2015 15:00,2015,8,5,15,0,3,0,0,0,19392
05/08/2015 16:00,2015,8,5,16,0,3,0,0,0,19524
05/08/2015 17:00,2015,8,5,17,0,3,0,0,0,20028
05/08/2015 18:00,2015,8,5,18,0,3,0,0,0,19152
05/08/2015 19:00,2015,8,5,19,0,3,0,0,0,15924
05/08/2015 20:00,2015,8,5,20,0,3,0,0,0,12384
05/08/2015 21:00,2015,8,5,21,0,3,0,0,0,11196
05/08/2015 22:00,2015,8,5,22,0,3,0,0,0,8700
05/08/2015 23:00,2015,8,5,23,0,3,0,0,0,5736
06/08/2015 00:00,2015,8,6,0,0,4,0,0,0,4152
06/08/2015 01:00,2015,8,6,1,0,4,0,0,0,2148
06/08/2015 02:00,2015,8,6,2,0,4,0,0,0,1788
06/08/2015 03:00,2015,8,6,3,0,4,0,0,0,1740
06/08/2015 04:00,2015,8,6,4,0,4,0,0,0,3264
06/08/2015 05:00,2015,8,6,5,0,4,0,0,0,6876
06/08/2015 06:00,2015,8,6,6,0,4,0,0,0,11100
06/08/2015 07:00,2015,8,6,7,0,4,0,0,0,15192
06/08/2015 08:00,2015,8,6,8,0,4,0,0,0,14784
06/08/2015 09:00,2015,8,6,9,0,4,0,0,0,13896
06/08/2015 10:00,2015,8,6,10,0,4,0,0,0,13968
06/08/2015 11:00,2015,8,6,11,0,4,0,0,0,15444
06/08/2015 12:00,2015,8,6,12,0,4,0,0,0,16872
06/08/2015 13:00,2015,8,6,13,0,4,0,0,0,17916
06/08/2015 14:00,2015,8,6,14,0,4,0,0,0,18060
06/08/2015 15:00,2015,8,6,15,0,4,0,0,0,18552
06/08/2015 16:00,2015,8,6,16,0,4,0,0,0,18840
06/08/2015 17:00,2015,8,6,17,0,4,0,0,0,18936
06/08/2015 18:00,2015,8,6,18,0,4,0,0,0,18168
06/08/2015 19:00,2015,8,6,19,0,4,0,0,0,17952
06/08/2015 20:00,2015,8,6,20,0,4,0,0,0,13308
06/08/2015 21:00,2015,8,6,21,0,4,0,0,0,11616
06/08/2015 22:00,2015,8,6,22,0,4,0,0,0,9492
06/08/2015 23:00,2015,8,6,23,0,4,0,0,0,6276
07/08/2015 00:00,2015,8,7,0,0,5,0,0,0,3432
07/08/2015 01:00,2015,8,7,1,0,5,0,0,0,2208
07/08/2015 02:00,2015,8,7,2,0,5,0,0,0,1764
07/08/2015 03:00,2015,8,7,3,0,5,0,0,0,1656
07/08/2015 04:00,2015,8,7,4,0,5,0,0,0,3096
07/08/2015 05:00,2015,8,7,5,0,5,0,0,0,6504
07/08/2015 06:00,2015,8,7,6,0,5,0,0,0,10740
07/08/2015 07:00,2015,8,7,7,0,5,0,0,0,14160
07/08/2015 08:00,2015,8,7,8,0,5,0,0,0,14352
07/08/2015 09:00,2015,8,7,9,0,5,0,0,0,13116
07/08/2015 10:00,2015,8,7,10,0,5,0,0,0,13728
07/08/2015 11:00,2015,8,7,11,0,5,0,0,0,16380
07/08/2015 12:00,2015,8,7,12,0,5,0,0,0,18300
07/08/2015 13:00,2015,8,7,13,0,5,0,0,0,18492
07/08/2015 14:00,2015,8,7,14,0,5,0,0,0,16632
07/08/2015 15:00,2015,8,7,15,0,5,0,0,0,17724
07/08/2015 16:00,2015,8,7,16,0,5,0,0,0,17880
07/08/2015 17:00,2015,8,7,17,0,5,0,0,0,18420
07/08/2015 18:00,2015,8,7,18,0,5,0,0,0,16224
07/08/2015 19:00,2015,8,7,19,0,5,0,0,0,17076
07/08/2015 20:00,2015,8,7,20,0,5,0,0,0,13692
07/08/2015 21:00,2015,8,7,21,0,5,0,0,0,13020
07/08/2015 22:00,2015,8,7,22,0,5,0,0,0,11676
07/08/2015 23:00,2015,8,7,23,0,5,0,0,0,9192
08/08/2015 00:00,2015,8,8,0,0,6,0,0,0,5724
08/08/2015 01:00,2015,8,8,1,0,6,0,0,0,3504
08/08/2015 02:00,2015,8,8,2,0,6,0,0,0,3096
08/08/2015 03:00,2015,8,8,3,0,6,0,0,0,2088
08/08/2015 04:00,2015,8,8,4,0,6,0,0,0,1884
08/08/2015 05:00,2015,8,8,5,0,6,0,0,0,2832
08/08/2015 06:00,2015,8,8,6,0,6,0,0,0,4728
08/08/2015 07:00,2015,8,8,7,0,6,0,0,0,7848
08/08/2015 08:00,2015,8,8,8,0,6,0,0,0,10056
08/08/2015 09:00,2015,8,8,9,0,6,0,0,0,12276
08/08/2015 10:00,2015,8,8,10,0,6,0,0,0,14412
08/08/2015 11:00,2015,8,8,11,0,6,0,0,0,15816
08/08/2015 12:00,2015,8,8,12,0,6,0,0,0,16992
08/08/2015 13:00,2015,8,8,13,0,6,0,0,0,16524
08/08/2015 14:00,2015,8,8,14,0,6,0,0,0,18552
08/08/2015 15:00,2015,8,8,15,0,6,0,0,0,17964
08/08/2015 16:00,2015,8,8,16,0,6,0,0,0,17496
08/08/2015 17:00,2015,8,8,17,0,6,0,0,0,16692
08/08/2015 18:00,2015,8,8,18,0,6,0,0,0,16524
08/08/2015 19:00,2015,8,8,19,0,6,0,0,0,13920
08/08/2015 20:00,2015,8,8,20,0,6,0,0,0,12696
08/08/2015 21:00,2015,8,8,21,0,6,0,0,0,12588
08/08/2015 22:00,2015,8,8,22,0,6,0,0,0,9948
08/08/2015 23:00,2015,8,8,23,0,6,0,0,0,8364
09/08/2015 00:00,2015,8,9,0,0,7,0,0,0,8880
09/08/2015 01:00,2015,8,9,1,0,7,0,0,0,4704
09/08/2015 02:00,2015,8,9,2,0,7,0,0,0,3204
09/08/2015 03:00,2015,8,9,3,0,7,0,0,0,2004
09/08/2015 04:00,2015,8,9,4,0,7,0,0,0,1464
09/08/2015 05:00,2015,8,9,5,0,7,0,0,0,1932
09/08/2015 06:00,2015,8,9,6,0,7,0,0,0,3036
09/08/2015 07:00,2015,8,9,7,0,7,0,0,0,5064
09/08/2015 08:00,2015,8,9,8,0,7,0,0,0,7200
09/08/2015 09:00,2015,8,9,9,0,7,0,0,0,10608
09/08/2015 10:00,2015,8,9,10,0,7,0,0,0,13008
09/08/2015 11:00,2015,8,9,11,0,7,0,0,0,15156
09/08/2015 12:00,2015,8,9,12,0,7,0,0,0,16140
09/08/2015 13:00,2015,8,9,13,0,7,0,0,0,16140
09/08/2015 14:00,2015,8,9,14,0,7,0,0,0,16920
09/08/2015 15:00,2015,8,9,15,0,7,0,0,0,16992
09/08/2015 16:00,2015,8,9,16,0,7,0,0,0,17184
09/08/2015 17:00,2015,8,9,17,0,7,0,0,0,15936
09/08/2015 18:00,2015,8,9,18,0,7,0,0,0,14760
09/08/2015 19:00,2015,8,9,19,0,7,0,0,0,13476
09/08/2015 20:00,2015,8,9,20,0,7,0,0,0,12072
09/08/2015 21:00,2015,8,9,21,0,7,0,0,0,11544
09/08/2015 22:00,2015,8,9,22,0,7,0,0,0,8928
09/08/2015 23:00,2015,8,9,23,0,7,0,0,0,6024
10/08/2015 00:00,2015,8,10,0,0,1,0,0,0,3192
10/08/2015 01:00,2015,8,10,1,0,1,0,0,0,1956
10/08/2015 02:00,2015,8,10,2,0,1,0,0,0,1464
10/08/2015 03:00,2015,8,10,3,0,1,0,0,0,1464
10/08/2015 04:00,2015,8,10,4,0,1,0,0,0,3108
10/08/2015 05:00,2015,8,10,5,0,1,0,0,0,7032
10/08/2015 06:00,2015,8,10,6,0,1,0,0,0,10680
10/08/2015 07:00,2015,8,10,7,0,1,0,0,0,14340
10/08/2015 08:00,2015,8,10,8,0,1,0,0,0,14412
10/08/2015 09:00,2015,8,10,9,0,1,0,0,0,12828
10/08/2015 10:00,2015,8,10,10,0,1,0,0,0,13560
10/08/2015 11:00,2015,8,10,11,0,1,0,0,0,14928
10/08/2015 12:00,2015,8,10,12,0,1,0,0,0,16740
10/08/2015 13:00,2015,8,10,13,0,1,0,0,0,16992
10/08/2015 14:00,2015,8,10,14,0,1,0,0,0,18132
10/08/2015 15:00,2015,8,10,15,0,1,0,0,0,18012
10/08/2015 16:00,2015,8,10,16,0,1,0,0,0,18300
10/08/2015 17:00,2015,8,10,17,0,1,0,0,0,19416
10/08/2015 18:00,2015,8,10,18,0,1,0,0,0,18756
10/08/2015 19:00,2015,8,10,19,0,1,0,0,0,15048
10/08/2015 20:00,2015,8,10,20,0,1,0,0,0,11580
10/08/2015 21:00,2015,8,10,21,0,1,0,0,0,10632
10/08/2015 22:00,2015,8,10,22,0,1,0,0,0,8880
10/08/2015 23:00,2015,8,10,23,0,1,0,0,0,5484
11/08/2015 00:00,2015,8,11,0,0,2,0,0,0,3336
11/08/2015 01:00,2015,8,11,1,0,2,0,0,0,1692
11/08/2015 02:00,2015,8,11,2,0,2,0,0,0,1512
11/08/2015 03:00,2015,8,11,3,0,2,0,0,0,1584
11/08/2015 04:00,2015,8,11,4,0,2,0,0,0,3348
11/08/2015 05:00,2015,8,11,5,0,2,0,0,0,7188
11/08/2015 06:00,2015,8,11,6,0,2,0,0,0,11232
11/08/2015 07:00,2015,8,11,7,0,2,0,0,0,15144
11/08/2015 08:00,2015,8,11,8,0,2,0,0,0,14136
11/08/2015 09:00,2015,8,11,9,0,2,0,0,0,13128
11/08/2015 10:00,2015,8,11,10,0,2,0,0,0,12876
11/08/2015 11:00,2015,8,11,11,0,2,0,0,0,15372
11/08/2015 12:00,2015,8,11,12,0,2,0,0,0,16752
11/08/2015 13:00,2015,8,11,13,0,2,0,0,0,17652
11/08/2015 14:00,2015,8,11,14,0,2,0,0,0,18888
11/08/2015 15:00,2015,8,11,15,0,2,0,0,0,19560
11/08/2015 16:00,2015,8,11,16,0,2,0,0,0,19212
11/08/2015 17:00,2015,8,11,17,0,2,0,0,0,19188
11/08/2015 18:00,2015,8,11,18,0,2,0,0,0,18816
11/08/2015 19:00,2015,8,11,19,0,2,0,0,0,15420
11/08/2015 20:00,2015,8,11,20,0,2,0,0,0,12732
11/08/2015 21:00,2015,8,11,21,0,2,0,0,0,11760
11/08/2015 22:00,2015,8,11,22,0,2,0,0,0,9192
11/08/2015 23:00,2015,8,11,23,0,2,0,0,0,7476
12/08/2015 00:00,2015,8,12,0,0,3,0,0,0,3588
12/08/2015 01:00,2015,8,12,1,0,3,0,0,0,2052
12/08/2015 02:00,2015,8,12,2,0,3,0,0,0,1608
12/08/2015 03:00,2015,8,12,3,0,3,0,0,0,1704
12/08/2015 04:00,2015,8,12,4,0,3,0,0,0,3192
12/08/2015 05:00,2015,8,12,5,0,3,0,0,0,7020
12/08/2015 06:00,2015,8,12,6,0,3,0,0,0,11124
12/08/2015 07:00,2015,8,12,7,0,3,0,0,0,15444
12/08/2015 08:00,2015,8,12,8,0,3,0,0,0,14412
12/08/2015 09:00,2015,8,12,9,0,3,0,0,0,13788
12/08/2015 10:00,2015,8,12,10,0,3,0,0,0,13248
12/08/2015 11:00,2015,8,12,11,0,3,0,0,0,14976
12/08/2015 12:00,2015,8,12,12,0,3,0,0,0,16728
12/08/2015 13:00,2015,8,12,13,0,3,0,0,0,17520
12/08/2015 14:00,2015,8,12,14,0,3,0,0,0,18312
12/08/2015 15:00,2015,8,12,15,0,3,0,0,0,19104
12/08/2015 16:00,2015,8,12,16,0,3,0,0,0,19080
12/08/2015 17:00,2015,8,12,17,0,3,0,0,0,19308
12/08/2015 18:00,2015,8,12,18,0,3,0,0,0,19164
12/08/2015 19:00,2015,8,12,19,0,3,0,0,0,16092
12/08/2015 20:00,2015,8,12,20,0,3,0,0,0,13116
12/08/2015 21:00,2015,8,12,21,0,3,0,0,0,12120
12/08/2015 22:00,2015,8,12,22,0,3,0,0,0,8820
12/08/2015 23:00,2015,8,12,23,0,3,0,0,0,7056
13/08/2015 00:00,2015,8,13,0,0,4,0,0,0,3756
13/08/2015 01:00,2015,8,13,1,0,4,0,0,0,2268
13/08/2015 02:00,2015,8,13,2,0,4,0,0,0,1872
13/08/2015 03:00,2015,8,13,3,0,4,0,0,0,1668
13/08/2015 04:00,2015,8,13,4,0,4,0,0,0,3276
13/08/2015 05:00,2015,8,13,5,0,4,0,0,0,6204
13/08/2015 06:00,2015,8,13,6,0,4,0,0,0,10572
13/08/2015 07:00,2015,8,13,7,0,4,0,0,0,14796
13/08/2015 08:00,2015,8,13,8,0,4,0,0,0,14040
13/08/2015 09:00,2015,8,13,9,0,4,0,0,0,12792
13/08/2015 10:00,2015,8,13,10,0,4,0,0,0,13788
13/08/2015 11:00,2015,8,13,11,0,4,0,0,0,15852
13/08/2015 12:00,2015,8,13,12,0,4,0,0,0,17436
13/08/2015 13:00,2015,8,13,13,0,4,0,0,0,17592
13/08/2015 14:00,2015,8,13,14,0,4,0,0,0,18084
13/08/2015 15:00,2015,8,13,15,0,4,0,0,0,18780
13/08/2015 16:00,2015,8,13,16,0,4,0,0,0,18648
13/08/2015 17:00,2015,8,13,17,0,4,0,0,0,19200
13/08/2015 18:00,2015,8,13,18,0,4,0,0,0,18792
13/08/2015 19:00,2015,8,13,19,0,4,0,0,0,16980
13/08/2015 20:00,2015,8,13,20,0,4,0,0,0,13104
13/08/2015 21:00,2015,8,13,21,0,4,0,0,0,12288
13/08/2015 22:00,2015,8,13,22,0,4,0,0,0,9300
13/08/2015 23:00,2015,8,13,23,0,4,0,0,0,6228
14/08/2015 00:00,2015,8,14,0,0,5,0,0,0,3744
14/08/2015 01:00,2015,8,14,1,0,5,0,0,0,2352
14/08/2015 02:00,2015,8,14,2,0,5,0,0,0,1752
14/08/2015 03:00,2015,8,14,3,0,5,0,0,0,1764
14/08/2015 04:00,2015,8,14,4,0,5,0,0,0,3144
14/08/2015 05:00,2015,8,14,5,0,5,0,0,0,6612
14/08/2015 06:00,2015,8,14,6,0,5,0,0,0,10368
14/08/2015 07:00,2015,8,14,7,0,5,0,0,0,14268
14/08/2015 08:00,2015,8,14,8,0,5,0,0,0,14352
14/08/2015 09:00,2015,8,14,9,0,5,0,0,0,13608
14/08/2015 10:00,2015,8,14,10,0,5,0,0,0,14484
14/08/2015 11:00,2015,8,14,11,0,5,0,0,0,15924
14/08/2015 12:00,2015,8,14,12,0,5,0,0,0,17424
14/08/2015 13:00,2015,8,14,13,0,5,0,0,0,16212
14/08/2015 14:00,2015,8,14,14,0,5,0,0,0,16008
14/08/2015 15:00,2015,8,14,15,0,5,0,0,0,16212
14/08/2015 16:00,2015,8,14,16,0,5,0,0,0,15144
14/08/2015 17:00,2015,8,14,17,0,5,0,0,0,16728
14/08/2015 18:00,2015,8,14,18,0,5,0,0,0,15144
14/08/2015 19:00,2015,8,14,19,0,5,0,0,0,14508
14/08/2015 20:00,2015,8,14,20,0,5,0,0,0,12024
14/08/2015 21:00,2015,8,14,21,0,5,0,0,0,10728
14/08/2015 22:00,2015,8,14,22,0,5,0,0,0,12276
14/08/2015 23:00,2015,8,14,23,0,5,0,0,0,11064
15/08/2015 00:00,2015,8,15,0,0,6,0,0,0,5988
15/08/2015 01:00,2015,8,15,1,0,6,0,0,0,3780
15/08/2015 02:00,2015,8,15,2,0,6,0,0,0,2904
15/08/2015 03:00,2015,8,15,3,0,6,0,0,0,2040
15/08/2015 04:00,2015,8,15,4,0,6,0,0,0,2124
15/08/2015 05:00,2015,8,15,5,0,6,0,0,0,3012
15/08/2015 06:00,2015,8,15,6,0,6,0,0,0,4920
15/08/2015 07:00,2015,8,15,7,0,6,0,0,0,8376
15/08/2015 08:00,2015,8,15,8,0,6,0,0,0,10848
15/08/2015 09:00,2015,8,15,9,0,6,0,0,0,13716
15/08/2015 10:00,2015,8,15,10,0,6,0,0,0,15240
15/08/2015 11:00,2015,8,15,11,0,6,0,0,0,17064
15/08/2015 12:00,2015,8,15,12,0,6,0,0,0,17796
15/08/2015 13:00,2015,8,15,13,0,6,0,0,0,17304
15/08/2015 14:00,2015,8,15,14,0,6,0,0,0,18744
15/08/2015 15:00,2015,8,15,15,0,6,0,0,0,18828
15/08/2015 16:00,2015,8,15,16,0,6,0,0,0,18348
15/08/2015 17:00,2015,8,15,17,0,6,0,0,0,18132
15/08/2015 18:00,2015,8,15,18,0,6,0,0,0,16824
15/08/2015 19:00,2015,8,15,19,0,6,0,0,0,13992
15/08/2015 20:00,2015,8,15,20,0,6,0,0,0,12144
15/08/2015 21:00,2015,8,15,21,0,6,0,0,0,12612
15/08/2015 22:00,2015,8,15,22,0,6,0,0,0,10476
15/08/2015 23:00,2015,8,15,23,0,6,0,0,0,8076
16/08/2015 00:00,2015,8,16,0,0,7,0,0,0,5328
16/08/2015 01:00,2015,8,16,1,0,7,0,0,0,3564
16/08/2015 02:00,2015,8,16,2,0,7,0,0,0,3024
16/08/2015 03:00,2015,8,16,3,0,7,0,0,0,2064
16/08/2015 04:00,2015,8,16,4,0,7,0,0,0,1872
16/08/2015 05:00,2015,8,16,5,0,7,0,0,0,2280
16/08/2015 06:00,2015,8,16,6,0,7,0,0,0,3516
16/08/2015 07:00,2015,8,16,7,0,7,0,0,0,5244
16/08/2015 08:00,2015,8,16,8,0,7,0,0,0,7380
16/08/2015 09:00,2015,8,16,9,0,7,0,0,0,10740
16/08/2015 10:00,2015,8,16,10,0,7,0,0,0,13404
16/08/2015 11:00,2015,8,16,11,0,7,0,0,0,15192
16/08/2015 12:00,2015,8,16,12,0,7,0,0,0,16752
16/08/2015 13:00,2015,8,16,13,0,7,0,0,0,15744
16/08/2015 14:00,2015,8,16,14,0,7,0,0,0,16548
16/08/2015 15:00,2015,8,16,15,0,7,0,0,0,16200
16/08/2015 16:00,2015,8,16,16,0,7,0,0,0,15924
16/08/2015 17:00,2015,8,16,17,0,7,0,0,0,16728
16/08/2015 18:00,2015,8,16,18,0,7,0,0,0,15180
16/08/2015 19:00,2015,8,16,19,0,7,0,0,0,14556
16/08/2015 20:00,2015,8,16,20,0,7,0,0,0,13104
16/08/2015 21:00,2015,8,16,21,0,7,0,0,0,12516
16/08/2015 22:00,2015,8,16,22,0,7,0,0,0,9324
16/08/2015 23:00,2015,8,16,23,0,7,0,0,0,5868
17/08/2015 00:00,2015,8,17,0,0,1,0,0,0,3324
17/08/2015 01:00,2015,8,17,1,0,1,0,0,0,2016
17/08/2015 02:00,2015,8,17,2,0,1,0,0,0,1512
17/08/2015 03:00,2015,8,17,3,0,1,0,0,0,1368
17/08/2015 04:00,2015,8,17,4,0,1,0,0,0,3132
17/08/2015 05:00,2015,8,17,5,0,1,0,0,0,7140
17/08/2015 06:00,2015,8,17,6,0,1,0,0,0,10836
17/08/2015 07:00,2015,8,17,7,0,1,0,0,0,14964
17/08/2015 08:00,2015,8,17,8,0,1,0,0,0,14172
17/08/2015 09:00,2015,8,17,9,0,1,0,0,0,13092
17/08/2015 10:00,2015,8,17,10,0,1,0,0,0,13620
17/08/2015 11:00,2015,8,17,11,0,1,0,0,0,14748
17/08/2015 12:00,2015,8,17,12,0,1,0,0,0,16824
17/08/2015 13:00,2015,8,17,13,0,1,0,0,0,17040
17/08/2015 14:00,2015,8,17,14,0,1,0,0,0,18948
17/08/2015 15:00,2015,8,17,15,0,1,0,0,0,19404
17/08/2015 16:00,2015,8,17,16,0,1,0,0,0,19488
17/08/2015 17:00,2015,8,17,17,0,1,0,0,0,19788
17/08/2015 18:00,2015,8,17,18,0,1,0,0,0,18108
17/08/2015 19:00,2015,8,17,19,0,1,0,0,0,14088
17/08/2015 20:00,2015,8,17,20,0,1,0,0,0,11532
17/08/2015 21:00,2015,8,17,21,0,1,0,0,0,9852
17/08/2015 22:00,2015,8,17,22,0,1,0,0,0,7068
17/08/2015 23:00,2015,8,17,23,0,1,0,0,0,4764
18/08/2015 00:00,2015,8,18,0,0,2,0,0,0,2844
18/08/2015 01:00,2015,8,18,1,0,2,0,0,0,1584
18/08/2015 02:00,2015,8,18,2,0,2,0,0,0,1416
18/08/2015 03:00,2015,8,18,3,0,2,0,0,0,1572
18/08/2015 04:00,2015,8,18,4,0,2,0,0,0,3084
18/08/2015 05:00,2015,8,18,5,0,2,0,0,0,6780
18/08/2015 06:00,2015,8,18,6,0,2,0,0,0,10872
18/08/2015 07:00,2015,8,18,7,0,2,0,0,0,14256
18/08/2015 08:00,2015,8,18,8,0,2,0,0,0,14736
18/08/2015 09:00,2015,8,18,9,0,2,0,0,0,13236
18/08/2015 10:00,2015,8,18,10,0,2,0,0,0,12888
18/08/2015 11:00,2015,8,18,11,0,2,0,0,0,15060
18/08/2015 12:00,2015,8,18,12,0,2,0,0,0,16512
18/08/2015 13:00,2015,8,18,13,0,2,0,0,0,17712
18/08/2015 14:00,2015,8,18,14,0,2,0,0,0,18732
18/08/2015 15:00,2015,8,18,15,0,2,0,0,0,18948
18/08/2015 16:00,2015,8,18,16,0,2,0,0,0,17304
18/08/2015 17:00,2015,8,18,17,0,2,0,0,0,15300
18/08/2015 18:00,2015,8,18,18,0,2,0,0,0,15348
18/08/2015 19:00,2015,8,18,19,0,2,0,0,0,16704
18/08/2015 20:00,2015,8,18,20,0,2,0,0,0,12264
18/08/2015 21:00,2015,8,18,21,0,2,0,0,0,11280
18/08/2015 22:00,2015,8,18,22,0,2,0,0,0,9096
18/08/2015 23:00,2015,8,18,23,0,2,0,0,0,5688
19/08/2015 00:00,2015,8,19,0,0,3,0,0,0,3228
19/08/2015 01:00,2015,8,19,1,0,3,0,0,0,1884
19/08/2015 02:00,2015,8,19,2,0,3,0,0,0,1560
19/08/2015 03:00,2015,8,19,3,0,3,0,0,0,1536
19/08/2015 04:00,2015,8,19,4,0,3,0,0,0,3168
